,Akkermansia muciniphila [1008],Prevotella timonensis [1058],Prevotella buccalis [1059],Prevotella oralis [1060],unnamed Prevotella sp. oral taxon 299 [1061],unnamed Prevotella sp. oral taxon 317 [1062],unnamed Prevotella sp. oral taxon 472 [1063],Prevotella marshii [1064],Prevotella buccae [1065],Prevotella bergensis [1066],Prevotella dentalis [1067],Prevotella multisaccharivorax [1068],Prevotella nigrescens [1069],Prevotella pallens [1070],Prevotella disiens [1071],Prevotella denticola [1072],Prevotella multiformis [1073],Prevotella melaninogenica [1074],Prevotella veroralis [1075],Prevotella bivia [1076],Prevotella amnii [1077],Prevotella oris [1078],Prevotella salivae [1079],Prevotella oulorum [1080],Prevotella copri [1081],Prevotella bryantii [1082],Prevotella ruminicola [1083],Paraprevotella xylaniphila [1087],Prevotella tannerae [1112],unidentified eubacterium SCB49 [1145],Eubacterium biforme [1275],Eubacterium cylindroides [1276],Eubacterium dolichum [1280],Streptococcus criceti [1371],Streptococcus downei [1372],Streptococcus mutans [1373],Streptococcus macacae [1374],Streptococcus thermophilus [1375],Streptococcus vestibularis [1376],Streptococcus salivarius [1377],unnamed Streptococcus sp. C150 [1378],Streptococcus gallolyticus [1379],Streptococcus infantarius [1380],Streptococcus equinus [1381],Streptococcus equi [1382],Streptococcus parauberis [1383],Streptococcus ictaluri [1384],Streptococcus porcinus [1385],Streptococcus pseudoporcinus [1386],Streptococcus uberis [1387],Streptococcus agalactiae [1388],Streptococcus pyogenes [1389],Streptococcus dysgalactiae [1390],Streptococcus urinalis [1391],Streptococcus suis [1392],Streptococcus anginosus [1393],Streptococcus anginosus [1394],Streptococcus constellatus [1395],Streptococcus cristatus [1396],Streptococcus sanguinis [1397],Streptococcus gordonii [1398],unnamed Streptococcus sp. oral taxon 056 [1399],Streptococcus pneumoniae [1400],Streptococcus pseudopneumoniae [1401],Streptococcus mitis [1402],Streptococcus mitis [1403],Streptococcus mitis [1404],unnamed Streptococcus sp. M334 [1405],Streptococcus mitis [1406],unnamed Streptococcus sp. M143 [1407],Streptococcus mitis [1408],Streptococcus mitis [1409],Streptococcus oralis [1410],Streptococcus oralis [1411],Streptococcus sanguinis [1412],unnamed Streptococcus sp. oral taxon 071 [1413],Streptococcus mitis [1414],Streptococcus infantis [1415],Streptococcus infantis [1416],Streptococcus infantis [1417],Streptococcus infantis [1418],Streptococcus peroris [1419],Streptococcus australis [1420],Streptococcus parasanguinis [1421],Fusobacterium gonidiaformans [1476],unnamed Fusobacterium sp. D12 [1477],Fusobacterium periodonticum [1478],Fusobacterium nucleatum [1479],Fusobacterium nucleatum [1480],unclassified Fusobacterium [1481],unclassified Fusobacterium [1482],Fusobacterium ulcerans [1483],Fusobacterium varium [1484],Fusobacterium mortiferum [1485],Peptostreptococcus stomatis [1530],Peptostreptococcus anaerobius [1531],[Eubacterium] yurii [1536],Eubacterium saphenum [1563],Eubacterium siraeum [1564],Faecalibacterium prausnitzii [1574],Faecalibacterium prausnitzii [1575],Faecalibacterium prausnitzii [1576],Faecalibacterium prausnitzii [1577],Eubacterium limosum [1582],Lachnospiraceae oral taxon 107 [1590],Eubacterium saburreum [1591],Eubacterium hallii [1597],unnamed Lachnospiraceae bacterium 1_4_56FAA [1612],unclassified Lachnospiraceae [1614],unnamed Lachnospiraceae bacterium 2_1_46FAA [1615],unnamed Lachnospiraceae bacterium 3_1_57FAA_CT1 [1624],Eubacterium eligens [1627],Eubacterium ventriosum [1629],Eubacterium rectale [1630],Roseburia intestinalis [1631],Roseburia inulinivorans [1632],Roseburia hominis [1633],Eubacterium cellulosolvens [1636],Escherichia coli [390],Escherichia albertii [391],Bifidobacterium animalis [967],Bifidobacterium bifidum [968],Bifidobacterium breve [969],Bifidobacterium longum [970],Bifidobacterium dentium [971],Bifidobacterium adolescentis [972],Bifidobacterium catenulatum-Bifidobacterium pseudocatenulatum complex [973],Bifidobacterium angulatum [974],Bifidobacterium gallicum [975]
CCIS63910149ST-4-0,0.003544844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000394406,0.0,0.0,0.0,2.84e-05,0.0,0.018581762,0.00010321,0.000249195,1.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43e-05,4.56e-05,0.0,2.04e-05,1.09e-05,7.75e-06,0.0,4.63e-05,1.26e-06,9.14e-06,6.29e-05,5.99e-06,1.37e-05,5.64e-05,0.0,0.0,0.0,6.12e-05,0.0,3.01e-05,0.0,0.0,3.75e-05,2.25e-05,6.94e-06,0.0,0.0,6.67e-05,1.47e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18e-05,0.0,0.0,0.0,0.005680423,0.003038828,0.005765437,0.007203874,0.012236699,0.0,0.0,0.0,0.009063205,4.9e-05,9.48e-06,0.0,7.02e-05,0.007766661,0.002535362,0.026675802,0.001939963,0.000242148,0.00041086,0.0,0.0,0.0,0.000108759,0.0,0.0,0.005779405,0.0,0.000188254,0.005110951,1e-05,0.0
CCIS84543192ST-4-0,0.009507831,0.0,2.58e-05,0.0,0.0,0.0,0.0,0.0,3.68e-06,0.0,1.42e-05,4.03e-06,0.0,0.0,6.43e-06,4.72e-06,3.16e-05,0.0,0.0,0.0,3.69e-06,0.0,0.0,0.0,0.1978059,0.0,3.79e-06,0.0,0.0,0.0,0.002139975,0.000151993,0.0,0.0,0.0,0.0,0.0,0.002932066,1.69e-05,0.000236904,1.5e-05,3.56e-05,0.0,7.46e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52e-05,3.68e-05,1.74e-05,0.0,1.69e-05,2.02e-05,5.11e-06,9.59e-06,0.0,2.07e-05,0.0,0.0,7.74e-06,7.27e-06,0.0,5.69e-06,4.53e-06,1.11e-05,9.15e-07,9.23e-06,0.0,0.0,0.0,0.0,1.5e-05,2.21e-05,0.0,0.0,0.000184913,0.0,0.0,7.51e-06,0.0,1.55e-05,0.0,0.0,0.0,0.0,0.0,0.000826557,0.0,0.0,2.3e-05,0.000615068,0.010177366,0.002647253,0.004775261,0.009335522,0.0,0.0,0.0,0.002471491,0.0,0.0,0.0,0.0,0.001291572,4.18e-05,0.022227882,0.000567762,0.006880804,0.000134494,0.0,0.00167137,0.0,0.0,0.008506437,0.0,0.001219738,2.82e-05,0.004418851,3.76e-05,1.97e-05,0.0
CCIS38765456ST-20-0,3.13e-05,0.0,1.57e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53e-05,0.0,1.62e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.000448258,4.18e-06,0.0,0.0,2.79e-06,0.0,0.001044664,3.16e-06,0.000233759,6.14e-06,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017779,0.000185982,5.01e-05,3.07e-06,2.9e-06,1.78e-05,0.0,0.000319611,0.0,2.75e-06,6.32e-06,0.0,0.0,0.0,0.0,5.02e-06,0.0,1.22e-05,3.14e-06,0.0,3.1e-06,6.23e-06,1.23e-05,8.36e-07,6.18e-06,0.0,5.33e-06,1.18e-05,0.000136693,0.0,0.0,0.0,0.000390456,6.39e-06,4.2e-05,3.43e-06,0.0,0.0,3.14e-06,0.001328432,0.0,0.0,2.01e-06,0.005198209,0.000327168,0.005565592,0.004247228,0.000623146,0.00024097,0.0,0.0,7.53e-05,0.0,0.0,0.0,2.69e-05,0.006524628,5.04e-06,2.08e-05,0.002879485,0.003805511,0.000296458,0.0,0.005174077,5.63e-06,0.0,6.5e-06,0.0,0.0003665,0.000879247,0.000105561,1.09e-05,2.27e-06,0.0
CCIS82944710ST-20-0,0.00113358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000554056,0.0,0.021656218,6.01e-05,0.003441235,0.000116972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23e-05,0.0,8.67e-05,0.0,0.0,1.03e-05,6.02e-07,0.0,2.95e-06,6.1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36e-05,0.0,0.0,5.8e-05,0.00022176,0.00075856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004345781,0.000230252,0.000266917,0.001738989,7.47e-05,0.001114004,0.0,0.0,0.021423793,1.86e-05,0.0,0.0,0.0,0.008315681,0.002442458,0.08690509,0.001776031,0.003088516,5.99e-05,0.0,0.0,0.0,0.0,0.003845526,0.0,0.004540069,0.0,0.004564832,0.0,0.00012556,0.0
CCIS55230578ST-4-0,2.55e-05,0.0,1.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008268713,0.0,0.0,0.0,0.0,0.0,4.13e-06,0.0,0.0,0.0,0.0,2.35e-05,0.0,0.000122264,7.74e-05,0.000127833,8.85e-06,5.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001069837,0.001661581,0.000104325,1.64e-05,4.2e-05,0.000192489,7.91e-06,9.32e-05,3.6e-05,0.000279682,5.67e-05,7.43e-05,4.13e-05,6.63e-05,5.13e-05,1.86e-05,5.47e-05,0.000330804,9.52e-05,0.00018197,0.000333407,2.96e-05,0.000104366,2.62e-05,0.000117741,4.73e-05,3.26e-05,4.3e-05,0.000687843,8.3e-06,0.0,0.0,0.0,0.0,0.0,8.1e-06,0.0,0.0,0.0,8.14e-06,8.08e-06,0.0,0.0,0.000637201,0.00821885,0.003369017,0.008275403,0.002523941,0.0,0.0,0.0,0.002167759,8.41e-06,2.54e-05,2.12e-06,0.000263837,0.008413788,0.005877968,0.010385276,0.001084351,0.00208981,0.00027467,0.0,0.015212499,0.0,0.0,0.002710225,0.0,0.000349836,0.000144803,0.0002645,4.48e-05,4.87e-06,0.0
CCIS24254057ST-4-0,0.126084833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04e-06,0.0,0.0,0.0,0.0,0.0,5.17e-05,0.003814462,0.0,0.0,6.88e-06,2.11e-06,0.0,0.0,1.2e-05,0.0,4.8e-05,2.94e-05,0.000196372,1.48e-05,0.0,0.0,1.14e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04e-06,7.46e-07,7.46e-07,0.0,1.97e-06,1.6e-05,1.65e-05,0.0,1.15e-06,8.9e-06,8.21e-06,2.55e-06,7.29e-06,9.09e-06,0.0,2.9e-06,0.0,0.0,6.31e-05,2.28e-06,6.71e-06,0.0,4.08e-06,2.68e-05,4.22e-06,9.99e-06,0.0,0.0,2.73e-05,0.000145673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-06,7.75e-06,0.0,0.0,0.0,0.000665044,4.44e-05,0.000114061,0.002149624,0.000107978,0.002975388,0.0,0.0,1.19e-05,0.0,0.0,0.0,0.000105859,0.000137389,0.0,3.89e-05,0.0,8.41e-05,0.0,0.0,0.000285479,0.0,0.0,3.19e-06,0.0,0.000137814,8.15e-05,7.56e-06,1.48e-06,0.0,0.0
CCIS78318719ST-4-0,3.81e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.000128742,0.0,0.0,3.93e-05,0.0,0.0,1.64e-05,0.001040545,0.0,0.0,0.0,0.0,0.0,5.11e-05,4.09e-05,5.91e-05,3.62e-06,1.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67e-06,2.4e-05,2.75e-06,0.0,7.9e-06,5.8e-06,0.0,0.0,1.22e-05,3.46e-06,2.86e-06,2.8e-06,0.0,0.0,0.0,0.0,7.85e-06,0.0,0.0,0.0,0.0,1.53e-05,0.0,3.94e-06,0.0,0.0,8.77e-06,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11e-06,0.0,0.0,8.75e-05,0.005891254,0.020191962,0.016338721,0.002060993,0.0,0.0,0.0,0.000160747,4.13e-06,0.0,0.0,4.7e-05,0.013109354,2.15e-05,0.007452145,0.001311199,0.00418183,8.29e-05,0.0,0.000936048,1.36e-05,0.0,0.002610897,0.0,0.001078154,0.000384034,0.001726625,0.000527432,1.27e-05,0.0
CCIS44757994ST-4-0,0.067302083,0.0,2.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000557586,0.0,0.0,3.25e-05,0.0,0.0,3.91e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.45e-05,5.24e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009926665,0.005721068,0.003869599,0.001551487,0.004035922,0.000352777,0.0,0.0,2.5e-05,0.0,0.0,0.0,4.93e-06,0.000152287,0.0,0.000290946,5e-06,0.0,4.8e-05,0.0,0.158909665,0.0,3.63e-06,0.003982024,2.85e-06,0.02440021,0.00016202,0.004313588,7.48e-05,4.42e-06,0.0
CCIS65479369ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001922879,0.0,0.0,4.48e-05,0.0,0.0,0.002708115,4.28e-05,0.0,0.0,0.0,0.0,0.0,2.76e-05,0.0,0.000188485,0.0,0.000174113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444427,0.000877061,0.001685882,0.0,8.78e-06,9.94e-05,0.0,1.48e-05,0.0,9.06e-05,1.31e-05,6.89e-05,0.0,0.0,2.95e-06,3.1e-06,1.25e-05,7.89e-05,2.99e-05,1.99e-05,2.39e-05,1.48e-05,5.72e-05,2.72e-05,0.000114122,0.0,1.28e-05,6.39e-05,0.000274291,0.059386499,0.0,0.0,0.0,9.1e-05,0.000696355,0.000153883,0.0,0.0,0.0,0.033490639,0.0,0.0,2.32e-05,0.0,0.00083863,0.00058322,0.007627043,0.006372831,0.0,0.0,1.3e-05,0.000782198,0.0,0.0,0.0,2.14e-05,0.0,0.0,0.000470697,9.9e-05,0.051120535,0.008071826,0.0,0.003947945,0.0,0.0,0.055499617,0.0,0.000273242,0.0,0.000989906,8.24e-05,0.000156524,0.0
CCIS62794166ST-4-0,0.008669329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-05,0.0,0.0,0.0,0.0,1.83e-05,0.0,0.0,0.000471476,0.0,0.0,0.0,0.011360543,0.0,0.0,0.0,0.0,0.0,0.006792499,0.000321591,0.000156177,1.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-06,3.1e-06,0.0,0.0,9.31e-05,1.21e-05,0.0,1.64e-05,1.1e-05,0.0,1.16e-05,6.32e-06,0.0,6.25e-06,1.17e-05,0.0,6.26e-06,1.26e-05,5.94e-06,5.51e-06,2.08e-05,2.02e-05,3.04e-05,1.15e-05,0.0,0.0,0.0,3.3e-05,7.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-05,0.0,0.0,6.5e-06,0.001319626,0.010429331,0.001463991,0.005608404,0.000288555,0.000234084,0.0,0.0,0.000103631,0.00024966,0.0,0.0,0.000177991,0.007678049,0.001089519,0.000153284,1.64e-05,0.001284606,0.001991414,0.0,0.027951013,0.0,0.00213962,0.0,0.0,0.0,0.0,1.44e-05,3.33e-06,0.0,0.0
CCIS77252613ST-4-0,2.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35e-06,0.0,0.0,0.0,0.0,0.0,3.42e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065861669,3.45e-06,0.0,0.000172704,0.0,0.0,0.000276016,0.000173773,0.0,0.0,3.09e-06,3.17e-06,0.0,0.001402012,6.47e-05,0.000731639,1.21e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11e-06,0.0,0.0,0.0,0.0,1.21e-05,6.26e-06,0.0,1.04e-05,1.96e-05,5.86e-05,6.24e-06,0.0,6.41e-06,2.4e-05,1.97e-05,0.0,0.0,6.38e-06,1.98e-05,0.0,1.29e-05,9.34e-05,1.21e-05,5.07e-06,2.14e-05,1.33e-05,0.000128209,1.58e-05,4.46e-05,2.03e-05,3.35e-06,0.00019488,0.000220941,0.0,0.000905785,3.22e-05,0.0,0.0,1.3e-05,6.51e-06,0.0,0.0,0.000218734,0.0,0.0,0.0,0.0,0.000346181,0.016927262,0.005741574,0.011945768,0.001732461,0.0,0.0,0.0,0.005447858,5.46e-05,0.0,0.0,0.0,0.001535186,0.007032591,0.006994896,0.003431325,0.008211603,0.001696637,0.0,0.00106762,0.0,0.0,0.0,0.0,0.000205372,0.0,0.001338319,0.00014395,5.02e-06,0.0
CCIS11015875ST-4-0,0.003864993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000501258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52e-05,0.0,0.0,9.88e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72e-06,1.02e-06,1.16e-05,5.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39e-06,0.0,3.84e-06,2.9e-05,0.0,0.0,0.0,0.0,7.85e-06,0.0,0.0,4.53e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77e-06,7.67e-06,1.14e-05,0.0,0.0,1.37e-05,8.36e-05,0.0,0.005978247,2.34e-05,0.0,0.0,2.77e-05,0.0,0.0,0.0,0.0,0.000295746,0.0,0.0,0.0,0.00612011,0.003417891,0.011105406,0.020802072,0.0018944,0.0,0.0,0.0,0.001946043,0.0,0.0,0.0,0.001236912,0.0,0.0,0.022975217,0.0,0.000856843,0.000797513,0.0,0.013848534,0.0,0.0,8.44e-06,0.0,0.019484721,0.0,0.000457203,0.002990893,1.69e-06,0.0
CCIS55531770ST-4-0,0.001922395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000349025,0.0,0.0,0.0,0.0,0.0,2.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000940939,0.000191971,0.000816661,1.13e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27e-05,0.0,9.8e-06,3.03e-05,2.1e-05,0.0,6.35e-06,1.39e-06,8.86e-05,8.91e-05,7.63e-05,0.0,2.37e-05,1.07e-05,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,6.78e-05,0.0,1.21e-05,3.49e-05,2.13e-05,6.66e-05,0.00016,0.0,0.0,1.21e-05,0.0,0.0,2.14e-05,0.0,0.0,0.0,0.0,3.65e-05,0.0,0.0,2.29e-05,3.4e-05,0.002103765,0.006925141,0.004295033,0.017869356,0.0,0.0,0.0,0.005678448,0.0,0.0,7.41e-06,1.98e-05,0.007070968,0.00492244,0.047584487,9.7e-05,0.00344015,0.000352526,0.0,5.31e-05,0.0,0.0,0.0,0.0,0.001105192,8.52e-05,0.001377651,2.75e-05,0.0,0.0
CCIS70398272ST-4-0,0.0,4.79e-06,1.48e-06,0.0,0.0,0.0,1.97e-06,0.0,6.98e-05,0.0,1.4e-06,0.0,0.0,0.0,0.0,0.0,1.4e-06,0.0,0.0,1.12e-05,0.0,0.0,0.0,0.0,0.000105137,0.0,0.0,0.006399645,0.0,0.0,4.85e-06,0.0,5.76e-05,0.0,0.0,7.16e-06,0.0,8.31e-05,0.000163906,0.001889452,3.36e-05,1.64e-05,9.6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97e-05,0.00012248,5.95e-06,4.15e-06,8.21e-06,9.85e-06,1.87e-06,0.0,2.89e-06,1.2e-05,0.0,5.13e-06,4.25e-06,3.22e-06,0.0,1.56e-06,2.3e-06,1.39e-05,0.0,0.0,2.15e-05,2.56e-06,3.83e-05,7.41e-06,1.75e-05,2.05e-06,0.0,0.000188899,5.61e-05,0.0,0.0,0.0,0.0,0.0,2.47e-06,0.0,0.0,0.0,0.0,0.0,4.99e-06,0.0,0.0,0.002023209,0.017969033,0.012373925,0.015652722,0.018559343,0.0,0.0,0.0,0.0057294,2.51e-05,0.0,0.0,3.26e-05,0.011655165,0.013868627,0.00409754,0.000712916,0.001757794,0.000609981,0.0,5.59e-05,0.0,0.0,0.0,1.42e-06,0.004770755,0.000210462,0.0,0.0,0.0,0.0
CCIS35100175ST-4-0,6.59e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39e-06,0.0,0.0,0.003157928,1.48e-05,7.09e-05,0.0,0.0,6.5e-06,0.0,0.0,0.0,0.001151408,0.0,0.0,0.025485324,0.0,0.0,0.0,0.0,0.0,0.000371441,0.0,6.7e-06,0.0,1.35e-05,3.74e-05,0.0,0.000133649,0.000358651,0.006820075,0.000192501,6.23e-05,1.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323146,0.000240133,0.000117678,0.000109135,0.000188626,0.001086019,3.89e-05,3.35e-05,4.75e-05,5.04e-05,9.9e-05,1.61e-05,6.4e-05,2.42e-05,0.000117123,9.43e-05,4.04e-05,0.000663013,0.00024874,0.000205983,0.000707476,2.74e-05,0.000136813,4.32e-05,0.00019081,6.75e-05,4.3e-05,0.000255862,0.004790715,0.0,0.0,0.000161348,8.57e-05,0.000215226,0.001207278,0.001615499,0.0,0.0,0.0,0.003508454,0.0,0.0,0.0,0.0,0.026070419,0.008939522,0.004250053,0.000793985,0.0,0.0,0.0,0.001087205,2e-05,4.5e-05,0.0,4.09e-05,4.99e-06,0.000100892,0.000198076,0.000123207,0.014027129,6.74e-05,0.0,0.00046625,0.0,0.0,9.83e-05,0.0,0.000173505,0.000347601,0.0,3.62e-06,0.0,0.0
CCIS22416007ST-4-0,4.04e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.097457194,0.0,0.0,0.0,1.63e-05,0.0,4.47e-05,0.0,0.0,0.0,5.82e-06,7.98e-06,2.94e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03e-05,0.0,0.0,0.0,2.72e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54e-06,0.0,0.0,0.0,0.0,0.0,1.16e-05,9.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01248247,0.033941635,0.000147028,0.019189815,0.014129788,0.0,0.0,0.0,0.015149307,0.000207012,0.0,0.0,0.000162353,0.002664689,7.88e-06,0.001226021,0.0,0.000161062,0.003755193,2.14e-06,0.0,0.0,0.0,1.06e-05,0.0,0.005779319,2.78e-05,0.042671122,0.000502779,0.000388353,0.0
CCIS41288781ST-4-0,0.0,0.0,0.0,0.0,0.0,0.0,2.26e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82e-06,0.0,0.0,5.41e-06,0.0,0.0,0.0,0.0,0.0041239,0.0,8.67e-06,1.01e-05,0.0,8.39e-05,0.000342528,0.001264126,5.66e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73e-05,3.22e-05,0.000144936,4e-05,4.58e-06,0.00011622,2.11e-05,5.49e-05,4.65e-08,4.14e-05,0.0,2.31e-05,3.68e-05,9.23e-06,6.15e-07,5.68e-06,5.71e-06,0.0,0.0,7.98e-07,3.06e-08,1.51e-05,5.77e-06,5.85e-06,4.61e-05,0.0,1.15e-05,2.53e-05,0.000211218,0.0,0.0,0.0,0.0,0.0,0.0,1.17e-05,0.0,0.0,0.0,1.13e-05,0.0,0.0,0.0,1.41e-05,3.21e-05,4.05e-05,3.89e-05,0.000108881,0.0,0.0,0.0,0.000224446,0.0,5.62e-06,0.0,0.0018915,2.89e-05,7.8e-05,3.44e-05,1.76e-05,1.18e-05,0.0,0.0,0.037630655,1.16e-05,0.0,0.064193177,4.18e-06,0.036392578,0.002004853,6.58e-05,4.1e-05,8.16e-05,0.0
CCIS59903910ST-4-0,2.93e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000238479,0.0,0.0,1.38e-05,0.0,0.0,0.006732226,0.000772092,0.004603683,0.000569563,0.022603958,0.0,0.002282511,0.0,0.0,0.0,0.0,0.0,0.0,9.39e-07,1.99e-06,0.0,0.0,0.0,9.52e-05,0.0,0.0,2.11e-05,8.23e-06,0.000226065,1.6e-05,0.000153173,0.000123706,0.000124403,2.42e-05,6.4e-05,4.34e-05,6.82e-05,4.12e-05,1.84e-05,3.91e-06,0.000412165,0.000135469,0.000122885,9.92e-05,0.00015278,0.001344458,0.000961023,0.000347529,0.000246866,0.000143289,0.003423124,0.010396389,0.0,0.0,1.31e-05,9.66e-06,0.000108267,0.0,0.0,0.0,0.0,0.0,2.57e-05,0.0,0.0,0.0,5.39e-06,0.001603722,0.012888702,0.002331774,0.001419756,0.0,0.0,0.0,0.000866231,5.3e-05,2.87e-06,0.0,6.17e-05,1.06e-05,0.011278635,0.07089714,0.074060598,0.01629383,8.4e-05,0.0,0.005901091,0.0,0.0,0.000655172,2.65e-06,0.004212437,0.0,0.0,0.0,0.0,0.0
